Player Name,Number_Identifier,games_played,goals,assists,points,Points.Per.Game,Hall.Of.Famer,X100..Games..Player.,X500..Games..Player.,X1000..Games..Player.,X500..Points,X1000..Points,Top15Pick,Cluster 
Chris Ferraro,6482,74,7,9,16,0.216216216,0,0,0,0,0,0,0,1
Brett Hauer,7172,37,4,4,8,0.216216216,0,0,0,0,0,0,0,1
Nikita Scherbak,1588,37,6,2,8,0.216216216,0,0,0,0,0,0,0,1
Dan Kesa,6727,139,8,22,30,0.215827338,0,1,0,0,0,0,0,1
Michael Pezzetta,1327,51,5,6,11,0.215686275,0,0,0,0,0,0,0,1
David Wilkie,6421,167,10,26,36,0.215568862,0,1,0,0,0,0,0,1
Lorne Stamler,10728,116,14,11,25,0.215517241,0,1,0,0,0,0,0,1
Joe Dziedzic,6932,130,14,14,28,0.215384615,0,1,0,0,0,0,0,1
Brendan Guhle,1424,65,4,10,14,0.215384615,0,0,0,0,0,0,0,1
Link Gaetz,7377,65,6,8,14,0.215384615,0,0,0,0,0,0,0,1
Chris Taylor,6901,149,11,21,32,0.214765101,0,1,0,0,0,0,0,1
Matt Davidson,5771,56,5,7,12,0.214285714,0,0,0,0,0,0,0,1
Mark Friedman,1640,42,3,6,9,0.214285714,0,0,0,0,0,0,0,1
Dakota Joshua,1676,42,4,5,9,0.214285714,0,0,0,0,0,0,0,1
Hannes Hyvonen,4993,42,4,5,9,0.214285714,0,0,0,0,0,0,0,1
Greg Andrusak,7417,28,0,6,6,0.214285714,0,0,0,0,0,0,0,1
Jeff Serowik,8101,28,0,6,6,0.214285714,0,0,0,0,0,0,0,1
Peter Smrek,4840,28,2,4,6,0.214285714,0,0,0,0,0,0,0,1
Don Gibson,7842,14,0,3,3,0.214285714,0,0,0,0,0,0,0,1
Ron Handy,8993,14,0,3,3,0.214285714,0,0,0,0,0,0,0,1
Janis Sprukts,4714,14,1,2,3,0.214285714,0,0,0,0,0,0,0,1
Sean Haggerty,5938,14,1,2,3,0.214285714,0,0,0,0,0,0,0,1
Brandon Segal,4083,103,11,11,22,0.213592233,0,1,0,0,0,0,0,1
Jon Rohloff,7506,150,7,25,32,0.213333333,0,1,0,0,0,0,0,1
Gabriel Carlsson,1403,75,3,13,16,0.213333333,0,0,0,0,0,0,0,1
Nicholas Baptiste,1815,47,7,3,10,0.212765957,0,0,0,0,0,0,0,1
Jacob Middleton,1751,80,4,13,17,0.2125,0,0,0,0,0,0,0,1
Brandon Duhaime,1279,80,6,11,17,0.2125,0,0,0,0,0,0,0,1
Jakub Klepis,4007,66,4,10,14,0.212121212,0,0,0,0,0,0,0,1
Jani Rita,4778,66,9,5,14,0.212121212,0,0,0,0,0,0,1,1
Ryan O'Marra,3278,33,1,6,7,0.212121212,0,0,0,0,0,0,1,1
Chris Winnes,7714,33,1,6,7,0.212121212,0,0,0,0,0,0,0,1
Martin Fehervary,843,85,8,10,18,0.211764706,0,0,0,0,0,0,0,1
Jeff Nelson,6676,52,3,8,11,0.211538462,0,0,0,0,0,0,0,1
Brandon McMillan,2774,171,14,22,36,0.210526316,0,1,0,0,0,0,0,1
Reto Von Arx,4747,19,3,1,4,0.210526316,0,0,0,0,0,0,0,1
Jake Dowell,3598,157,11,22,33,0.210191083,0,1,0,0,0,0,0,1
Jiri Bicek,5363,62,6,7,13,0.209677419,0,0,0,0,0,0,0,1
Jimmy Jones,10370,148,13,18,31,0.209459459,0,1,0,0,0,0,0,1
Evgeny Namestnikov,6745,43,0,9,9,0.209302326,0,0,0,0,0,0,0,1
John Tripp,5279,43,2,7,9,0.209302326,0,0,0,0,0,0,0,1
John Tripp,5757,43,2,7,9,0.209302326,0,0,0,0,0,0,0,1
Mark Wotton,6619,43,3,6,9,0.209302326,0,0,0,0,0,0,0,1
Jeff Bloemberg,7882,43,3,6,9,0.209302326,0,0,0,0,0,0,0,1
Terry Holbrook,10775,43,3,6,9,0.209302326,0,0,0,0,0,0,0,1
Mattias Ritola,3358,43,4,5,9,0.209302326,0,0,0,0,0,0,0,1
Ron Meighan,8953,48,3,7,10,0.208333333,0,0,0,0,0,0,1,1
Timofei Shishkanov,4279,24,3,2,5,0.208333333,0,0,0,0,0,0,0,1
Eric Beaudoin,5092,53,3,8,11,0.20754717,0,0,0,0,0,0,0,1
Rick Kessell,10857,135,4,24,28,0.207407407,0,1,0,0,0,0,1,1
Norm Milley,5052,29,2,4,6,0.206896552,0,0,0,0,0,0,0,1
Mark Paterson,8742,29,3,3,6,0.206896552,0,0,0,0,0,0,0,1
Alexander Svitov,4253,179,13,24,37,0.206703911,0,1,0,0,0,0,1,1
Ken Breitenbach,9960,68,1,13,14,0.205882353,0,0,0,0,0,0,0,1
Aaron Palushaj,2929,68,3,11,14,0.205882353,0,0,0,0,0,0,0,1
Cam Dineen,1245,34,0,7,7,0.205882353,0,0,0,0,0,0,0,1
Remi Elie,1790,107,7,15,22,0.205607477,0,1,0,0,0,0,0,1
Burke Henry,5309,39,2,6,8,0.205128205,0,0,0,0,0,0,0,1
Barrie Moore,6345,39,2,6,8,0.205128205,0,0,0,0,0,0,0,1
Mark Flood,3900,39,3,5,8,0.205128205,0,0,0,0,0,0,0,1
Drew Callander,9842,39,6,2,8,0.205128205,0,0,0,0,0,0,0,1
Adam Cracknell,3718,210,21,22,43,0.204761905,0,1,0,0,0,0,0,1
Max Jones,1206,137,17,11,28,0.204379562,0,1,0,0,0,0,0,1
Mats Hallin,9534,152,17,14,31,0.203947368,0,1,0,0,0,0,0,1
Mike Zigomanis,4292,197,21,19,40,0.203045685,0,1,0,0,0,0,0,1
Mike Zigomanis,4825,197,21,19,40,0.203045685,0,1,0,0,0,0,0,1
Dennis Patterson,10771,138,6,22,28,0.202898551,0,1,0,0,0,0,0,1
Jason Bonsignore,5899,79,3,13,16,0.202531646,0,0,0,0,0,0,1,1
Vaclav Nedorost,4517,99,10,10,20,0.202020202,0,0,0,0,0,0,1,1
Kyle Wanvig,4282,75,6,9,15,0.2,0,0,0,0,0,0,0,1
Kyle Wanvig,4843,75,6,9,15,0.2,0,0,0,0,0,0,0,1
David Warsofsky,2783,55,2,9,11,0.2,0,0,0,0,0,0,0,1
Louis Leblanc,2527,50,5,5,10,0.2,0,0,0,0,0,0,0,1
Dmytro Timashov,1489,45,4,5,9,0.2,0,0,0,0,0,0,0,1
Dean Kolstad,7826,40,1,7,8,0.2,0,0,0,0,0,0,0,1
Magnus Roupe,8881,40,3,5,8,0.2,0,0,0,0,0,0,0,1
Ryan Stone,3760,35,0,7,7,0.2,0,0,0,0,0,0,0,1
Clark Donatelli,8348,35,3,4,7,0.2,0,0,0,0,0,0,0,1
Daniel O'Regan,2066,30,1,5,6,0.2,0,0,0,0,0,0,0,1
Brian McReynolds,8128,30,1,5,6,0.2,0,0,0,0,0,0,0,1
Jonas Rondbjerg,1048,30,2,4,6,0.2,0,0,0,0,0,0,0,1
Martin Gendron,6468,30,4,2,6,0.2,0,0,0,0,0,0,0,1
Christian Matte,6289,25,2,3,5,0.2,0,0,0,0,0,0,0,1
Ray Maluta,10234,25,2,3,5,0.2,0,0,0,0,0,0,0,1
Zach Hamill,2894,20,0,4,4,0.2,0,0,0,0,0,0,1,1
Vitali Kravtsov,807,20,2,2,4,0.2,0,0,0,0,0,0,1,1
Brandon Kozun,2667,20,2,2,4,0.2,0,0,0,0,0,0,0,1
Vladimir Mihalik,3292,15,0,3,3,0.2,0,0,0,0,0,0,0,1
Richard Petiot,4353,15,0,3,3,0.2,0,0,0,0,0,0,0,1
Aleksi Heponiemi,1025,15,1,2,3,0.2,0,0,0,0,0,0,0,1
Philip McRae,2728,15,1,2,3,0.2,0,0,0,0,0,0,0,1
Mikko Lehtonen,4489,15,1,2,3,0.2,0,0,0,0,0,0,0,1
Paul Comrie,5450,15,1,2,3,0.2,0,0,0,0,0,0,0,1
Jim Vesey,8399,15,1,2,3,0.2,0,0,0,0,0,0,0,1
Danny Biega,2383,10,0,2,2,0.2,0,0,0,0,0,0,0,1
Alex Plante,2901,10,0,2,2,0.2,0,0,0,0,0,0,1,1
Chris Schmidt,6000,10,0,2,2,0.2,0,0,0,0,0,0,0,1
Jergus Baca,7005,10,0,2,2,0.2,0,0,0,0,0,0,0,1
Ken Baird,10647,10,0,2,2,0.2,0,0,0,0,0,0,1,1
Phil Oreskovic,3338,10,1,1,2,0.2,0,0,0,0,0,0,0,1
Mark Morrison,8988,10,1,1,2,0.2,0,0,0,0,0,0,0,1
Bob Stumpf,10378,10,1,1,2,0.2,0,0,0,0,0,0,0,1
Richard Grenier,10558,10,1,1,2,0.2,0,0,0,0,0,0,0,1
Martin Spanhel,5821,10,2,0,2,0.2,0,0,0,0,0,0,0,1
Nick Sorensen,1794,5,0,1,1,0.2,0,0,0,0,0,0,0,1
David Broll,2272,5,0,1,1,0.2,0,0,0,0,0,0,0,1
Cade Fairchild,2975,5,0,1,1,0.2,0,0,0,0,0,0,0,1
Martin Lojek,3828,5,0,1,1,0.2,0,0,0,0,0,0,0,1
Duncan Milroy,4283,5,0,1,1,0.2,0,0,0,0,0,0,0,1
Michael Ware,8079,5,0,1,1,0.2,0,0,0,0,0,0,0,1
Todd Strueby,8969,5,0,1,1,0.2,0,0,0,0,0,0,0,1
Garth MacGuigan,9857,5,0,1,1,0.2,0,0,0,0,0,0,0,1
Moe L'Abbe,11010,5,0,1,1,0.2,0,0,0,0,0,0,0,1
Vitaly Abramov,1242,5,1,0,1,0.2,0,0,0,0,0,0,0,1
Josh Olson,4675,5,1,0,1,0.2,0,0,0,0,0,0,0,1
Tomas Divisek,5184,5,1,0,1,0.2,0,0,0,0,0,0,0,1
Jim Ennis,7913,5,1,0,1,0.2,0,0,0,0,0,0,0,1
Bob LaForest,8567,5,1,0,1,0.2,0,0,0,0,0,0,0,1
Brian Carlin,10818,5,1,0,1,0.2,0,0,0,0,0,0,0,1
Sami Lepisto,3531,176,6,29,35,0.198863636,0,1,0,0,0,0,0,1
Viktor Tikhonov,2725,111,11,11,22,0.198198198,0,1,0,0,0,0,0,1
Nathan LaFayette,6702,187,17,20,37,0.197860963,0,1,0,0,0,0,0,1
Ed Ronan,7772,182,13,23,36,0.197802198,0,1,0,0,0,0,0,1
Larry Trader,9017,91,5,13,18,0.197802198,0,0,0,0,0,0,0,1
Stephen Johns,2376,167,15,18,33,0.19760479,0,1,0,0,0,0,0,1
Joseph Morrow,2151,162,9,23,32,0.197530864,0,1,0,0,0,0,0,1
Petr Buzek,5745,157,9,22,31,0.197452229,0,1,0,0,0,0,0,1
Andreas Salomonsson,4392,71,5,9,14,0.197183099,0,0,0,0,0,0,0,1
Mathieu Roy,3921,66,2,11,13,0.196969697,0,0,0,0,0,0,0,1
Vladislav Kamenev,1600,66,3,10,13,0.196969697,0,0,0,0,0,0,0,1
Andreas Nodl,3111,183,15,21,36,0.196721311,0,1,0,0,0,0,0,1
Marko Kiprusoff,5960,51,0,10,10,0.196078431,0,0,0,0,0,0,0,1
Alex McKendry,9821,46,3,6,9,0.195652174,0,0,0,0,0,0,1,1
Juuso Valimaki,1002,82,3,13,16,0.195121951,0,0,0,0,0,0,0,1
Eric O'Dell,2733,41,3,5,8,0.195121951,0,0,0,0,0,0,0,1
Nic Petan,1793,154,6,24,30,0.194805195,0,1,0,0,0,0,0,1
Greg Hubick,10681,77,6,9,15,0.194805195,0,0,0,0,0,0,0,1
Michael Bournival,2387,113,12,10,22,0.194690265,0,1,0,0,0,0,0,1
Joel Lundqvist,4568,134,7,19,26,0.194029851,0,1,0,0,0,0,0,1
Paul Nicholson,10174,62,4,8,12,0.193548387,0,0,0,0,0,0,0,1
Nicklas Jensen,2157,31,3,3,6,0.193548387,0,0,0,0,0,0,0,1
Trent Frederic,1211,119,12,11,23,0.193277311,0,1,0,0,0,0,0,1
Cam Stewart,6934,202,16,23,39,0.193069307,0,1,0,0,0,0,0,1
Craig Millar,6098,114,8,14,22,0.192982456,0,1,0,0,0,0,0,1
Esa Pirnes,3889,57,3,8,11,0.192982456,0,0,0,0,0,0,0,1
Filip Chlapik,1421,57,5,6,11,0.192982456,0,0,0,0,0,0,0,1
Randy Skarda,7943,26,0,5,5,0.192307692,0,0,0,0,0,0,0,1
Yan Kaminsky,6731,26,3,2,5,0.192307692,0,0,0,0,0,0,0,1
Sheldon Keefe,4809,125,12,12,24,0.192,0,1,0,0,0,0,0,1
Greg Brown,7819,94,4,14,18,0.191489362,0,0,0,0,0,0,0,1
Tim Coulis,9454,47,4,5,9,0.191489362,0,0,0,0,0,0,0,1
Niko Mikkola,1491,89,4,13,17,0.191011236,0,0,0,0,0,0,0,1
Tye McGinn,2430,89,9,8,17,0.191011236,0,0,0,0,0,0,0,1
Paul MacKinnon,9459,147,5,23,28,0.19047619,0,1,0,0,0,0,0,1
Michel Lachance,10023,21,0,4,4,0.19047619,0,0,0,0,0,0,0,1
Paul Shakes,10534,21,0,4,4,0.19047619,0,0,0,0,0,0,0,1
Lane MacDermid,2613,21,2,2,4,0.19047619,0,0,0,0,0,0,0,1
Matt Hussey,5239,21,2,2,4,0.19047619,0,0,0,0,0,0,0,1
Noah Clarke,4986,21,3,1,4,0.19047619,0,0,0,0,0,0,0,1
Lucas Carlsson,1283,58,3,8,11,0.189655172,0,0,0,0,0,0,0,1
Lennart Petrell,3643,95,7,11,18,0.189473684,0,0,0,0,0,0,0,1
Jack Studnicka,1038,37,1,6,7,0.189189189,0,0,0,0,0,0,0,1
Yves Sarault,6699,106,10,10,20,0.188679245,0,1,0,0,0,0,0,1
John Stevens,8301,53,0,10,10,0.188679245,0,0,0,0,0,0,0,1
Tony Horacek,8159,154,10,19,29,0.188311688,0,1,0,0,0,0,0,1
Michael Dal Colle,1567,112,8,13,21,0.1875,0,1,0,0,0,0,1,1
Steven Lorentz,1543,112,10,11,21,0.1875,0,1,0,0,0,0,0,1
Julien Gauthier,1203,96,5,13,18,0.1875,0,0,0,0,0,0,0,1
Joseph Cramarossa,2189,64,4,8,12,0.1875,0,0,0,0,0,0,0,1
Brad Schlegel,7467,48,1,8,9,0.1875,0,0,0,0,0,0,0,1
Guy Delparte,10900,48,1,8,9,0.1875,0,0,0,0,0,0,0,1
Morgan Barron,1142,32,3,3,6,0.1875,0,0,0,0,0,0,0,1
Jeff Heerema,5019,32,4,2,6,0.1875,0,0,0,0,0,0,1,1
Rob Palmer,10579,16,0,3,3,0.1875,0,0,0,0,0,0,0,1
Zachary Senyshyn,1390,16,1,2,3,0.1875,0,0,0,0,0,0,1,1
Ben Hanowski,2569,16,1,2,3,0.1875,0,0,0,0,0,0,0,1
Casey Borer,3534,16,1,2,3,0.1875,0,0,0,0,0,0,0,1
Zdenek Kutlak,4716,16,1,2,3,0.1875,0,0,0,0,0,0,0,1
Paul Houck,9007,16,1,2,3,0.1875,0,0,0,0,0,0,0,1
Jim Archibald,9064,16,1,2,3,0.1875,0,0,0,0,0,0,0,1
Oliver Lauridsen,2684,16,2,1,3,0.1875,0,0,0,0,0,0,0,1
Cam Paddock,4116,16,2,1,3,0.1875,0,0,0,0,0,0,0,1
Jyrki Jokipakka,2305,150,3,25,28,0.186666667,0,1,0,0,0,0,0,1
Darren Rumble,7586,193,10,26,36,0.186528497,0,1,0,0,0,0,0,1
Gustav Olofsson,1795,59,0,11,11,0.186440678,0,0,0,0,0,0,0,1
Jesse Joensuu,3131,129,13,11,24,0.186046512,0,1,0,0,0,0,0,1
Domenic Pittis,6199,86,5,11,16,0.186046512,0,0,0,0,0,0,0,1
Mario Kempe,2998,70,6,7,13,0.185714286,0,0,0,0,0,0,0,1
Antti Aalto,6271,151,11,17,28,0.185430464,0,1,0,0,0,0,0,1
Liam Foudy,816,27,0,5,5,0.185185185,0,0,0,0,0,0,0,1
Matt Keith,4304,27,2,3,5,0.185185185,0,0,0,0,0,0,0,1
Ty Dellandrea,811,27,3,2,5,0.185185185,0,0,0,0,0,0,1,1
Mathias Tjarnqvist,4849,173,13,19,32,0.184971098,0,1,0,0,0,0,0,1
Steven Santini,1792,119,5,17,22,0.18487395,0,1,0,0,0,0,0,1
Gustav Lindstrom,1023,92,1,16,17,0.184782609,0,0,0,0,0,0,0,1
Drayson Bowman,2954,179,15,18,33,0.184357542,0,1,0,0,0,0,0,1
Matt Puempel,2152,87,11,5,16,0.183908046,0,0,0,0,0,0,0,1
Jari Gronstrand,7884,185,8,26,34,0.183783784,0,1,0,0,0,0,0,1
Michael Sauer,3300,98,4,14,18,0.183673469,0,0,0,0,0,0,0,1
Jeremy Stevenson,6129,207,19,19,38,0.183574879,0,1,0,0,0,0,0,1
Jeremy Stevenson,6458,207,19,19,38,0.183574879,0,1,0,0,0,0,0,1
Bill O'Dwyer,9273,120,9,13,22,0.183333333,0,1,0,0,0,0,0,1
Peter Driscoll,10186,60,3,8,11,0.183333333,0,0,0,0,0,0,0,1
Drew Bannister,6427,164,5,25,30,0.182926829,0,1,0,0,0,0,0,1
Slater Koekkoek,1951,186,8,26,34,0.182795699,0,1,0,0,0,0,1,1
Andrew Peeke,1216,115,3,18,21,0.182608696,0,1,0,0,0,0,0,1
Zac Dalpe,2739,154,14,14,28,0.181818182,0,1,0,0,0,0,0,1
Steve Rooney,9019,154,15,13,28,0.181818182,0,1,0,0,0,0,0,1
Mike Busniuk,10693,143,3,23,26,0.181818182,0,1,0,0,0,0,0,1
Roger Belanger,8272,44,3,5,8,0.181818182,0,0,0,0,0,0,0,1
Dustin Kohn,3305,22,0,4,4,0.181818182,0,0,0,0,0,0,0,1
John Newberry,9170,22,0,4,4,0.181818182,0,0,0,0,0,0,0,1
Dave Hynes,10684,22,4,0,4,0.181818182,0,0,0,0,0,0,0,1
Ilya Zubov,3353,11,0,2,2,0.181818182,0,0,0,0,0,0,0,1
Jeff Farkas,5294,11,0,2,2,0.181818182,0,0,0,0,0,0,0,1
Jiri Sejba,8191,11,0,2,2,0.181818182,0,0,0,0,0,0,0,1
Glen Burdon,10140,11,0,2,2,0.181818182,0,0,0,0,0,0,0,1
Paul Evans,10063,11,1,1,2,0.181818182,0,0,0,0,0,0,0,1
Ron Smith,10543,11,1,1,2,0.181818182,0,0,0,0,0,0,0,1
Corey Tropp,2969,149,6,21,27,0.181208054,0,1,0,0,0,0,0,1
Jere Karalahti,6282,149,8,19,27,0.181208054,0,1,0,0,0,0,0,1
Andrew Murray,4461,221,24,16,40,0.180995475,0,1,0,0,0,0,0,1
Scott Harrington,2179,210,7,31,38,0.180952381,0,1,0,0,0,0,0,1
Johan Davidsson,5919,83,6,9,15,0.180722892,0,0,0,0,0,0,0,1
Michael Ryan,4795,83,7,8,15,0.180722892,0,0,0,0,0,0,0,1
Mitchell Stephens,1407,72,3,10,13,0.180555556,0,0,0,0,0,0,0,1
Randy Wyrozub,10780,100,8,10,18,0.18,0,1,0,0,0,0,0,1
Tomas Plihal,4373,89,7,9,16,0.179775281,0,0,0,0,0,0,0,1
Conor Timmins,1017,39,0,7,7,0.179487179,0,0,0,0,0,0,0,1
Carl Dahlstrom,1800,67,0,12,12,0.179104478,0,0,0,0,0,0,0,1
Dysin Mayo,1681,67,4,8,12,0.179104478,0,0,0,0,0,0,0,1
Logan Stanley,1200,95,2,15,17,0.178947368,0,0,0,0,0,0,0,1
Tomas Vincour,2627,95,7,10,17,0.178947368,0,0,0,0,0,0,0,1
Richard Lintner,5581,112,8,12,20,0.178571429,0,1,0,0,0,0,0,1
Jonny Brodzinski,1885,84,8,7,15,0.178571429,0,0,0,0,0,0,0,1
Tyler Graovac,2301,84,12,3,15,0.178571429,0,0,0,0,0,0,0,1
Noah Juulsen,1400,56,2,8,10,0.178571429,0,0,0,0,0,0,0,1
Andrej Nedorost,4759,28,2,3,5,0.178571429,0,0,0,0,0,0,0,1
Jordan Caron,2534,157,12,16,28,0.178343949,0,1,0,0,0,0,0,1
Dana Tyrell,2932,135,7,17,24,0.177777778,0,1,0,0,0,0,0,1
Don Martineau,10544,90,6,10,16,0.177777778,0,0,0,0,0,0,0,1
Urho Vaakanainen,1004,45,0,8,8,0.177777778,0,0,0,0,0,0,0,1
Rob Murray,8078,107,4,15,19,0.177570093,0,1,0,0,0,0,0,1
Dylan Olsen,2537,124,5,17,22,0.177419355,0,1,0,0,0,0,0,1
Dominic Toninato,2055,164,12,17,29,0.176829268,0,1,0,0,0,0,0,1
Mikhail Maltsev,1276,51,6,3,9,0.176470588,0,0,0,0,0,0,0,1
Matthew Corrente,3103,34,0,6,6,0.176470588,0,0,0,0,0,0,0,1
Ted Crowley,7399,34,2,4,6,0.176470588,0,0,0,0,0,0,0,1
Gary Coalter,10801,34,2,4,6,0.176470588,0,0,0,0,0,0,0,1
Brett Bulmer,2357,17,0,3,3,0.176470588,0,0,0,0,0,0,0,1
Timo Parssinen,4342,17,0,3,3,0.176470588,0,0,0,0,0,0,0,1
Jack Rathbone,1073,17,1,2,3,0.176470588,0,0,0,0,0,0,0,1
Michael Mersch,2232,17,1,2,3,0.176470588,0,0,0,0,0,0,0,1
Tomas Mojzis,4465,17,1,2,3,0.176470588,0,0,0,0,0,0,0,1
Yan Stastny,4220,91,6,10,16,0.175824176,0,0,0,0,0,0,0,1
Joakim Andersson,2968,205,15,21,36,0.175609756,0,1,0,0,0,0,0,1
Dave Roche,6208,171,15,15,30,0.175438596,0,1,0,0,0,0,0,1
Phil Varone,2642,97,8,9,17,0.175257732,0,0,0,0,0,0,0,1
Quinton Howden,2344,97,10,7,17,0.175257732,0,0,0,0,0,0,0,1
Libor Zabransky,5875,40,1,6,7,0.175,0,0,0,0,0,0,0,1
Ryan Stoa,3295,40,4,3,7,0.175,0,0,0,0,0,0,0,1
Michael McCarron,1776,126,9,13,22,0.174603175,0,1,0,0,0,0,0,1
Dave Hoyda,9696,132,6,17,23,0.174242424,0,1,0,0,0,0,0,1
Frederik Gauthier,1772,178,13,18,31,0.174157303,0,1,0,0,0,0,0,1
Steve Moore,5057,69,5,7,12,0.173913043,0,0,0,0,0,0,0,1
Micki DuPont,4746,23,1,3,4,0.173913043,0,0,0,0,0,0,0,1
Axel Jonsson-Fjallby,1316,23,2,2,4,0.173913043,0,0,0,0,0,0,0,1
Archie Henderson,9784,23,3,1,4,0.173913043,0,0,0,0,0,0,0,1
Alexei Marchenko,2315,121,4,17,21,0.173553719,0,1,0,0,0,0,0,1
Dylan Gambrell,1238,173,13,17,30,0.173410405,0,1,0,0,0,0,0,1
Graeme Nicolson,9470,52,2,7,9,0.173076923,0,0,0,0,0,0,0,1
Jean-Yves Leroux,5931,220,16,22,38,0.172727273,0,1,0,0,0,0,0,1
Brian Lee,3272,209,5,31,36,0.172248804,0,1,0,0,0,0,1,1
Iiro Pakarinen,2296,134,10,13,23,0.171641791,0,1,0,0,0,0,0,1
Anton Blidh,1913,70,4,8,12,0.171428571,0,0,0,0,0,0,0,1
Darryl Laplante,5740,35,0,6,6,0.171428571,0,0,0,0,0,0,0,1
Connor Dewar,884,35,2,4,6,0.171428571,0,0,0,0,0,0,0,1
Don Gillen,9390,35,2,4,6,0.171428571,0,0,0,0,0,0,0,1
Jacob Bryson,1076,111,2,17,19,0.171171171,0,1,0,0,0,0,0,1
Michael Anderson,1080,117,4,16,20,0.170940171,0,1,0,0,0,0,0,1
Paul Postma,3071,205,10,25,35,0.170731707,0,1,0,0,0,0,0,1
Vladimir Zharkov,3146,82,2,12,14,0.170731707,0,0,0,0,0,0,0,1
Jonas Frogren,5195,41,1,6,7,0.170731707,0,0,0,0,0,0,0,1
Lucas Lessio,2181,41,3,4,7,0.170731707,0,0,0,0,0,0,0,1
Clark Bishop,1675,47,1,7,8,0.170212766,0,0,0,0,0,0,0,1
A.J. Greer,1413,47,2,6,8,0.170212766,0,0,0,0,0,0,0,1
Ben Maxwell,3120,47,2,6,8,0.170212766,0,0,0,0,0,0,0,1
Ian Mitchell,1041,47,3,5,8,0.170212766,0,0,0,0,0,0,0,1
Dody Wood,6685,106,8,10,18,0.169811321,0,1,0,0,0,0,0,1
Kyle Capobianco,1436,59,3,7,10,0.169491525,0,0,0,0,0,0,0,1
Dmitri Bykov,4476,71,2,10,12,0.169014085,0,0,0,0,0,0,0,1
Trevor Stienburg,8271,71,8,4,12,0.169014085,0,0,0,0,0,0,1,1
Jim O'Brien,2915,77,8,5,13,0.168831169,0,0,0,0,0,0,0,1
Givani Smith,1228,83,7,7,14,0.168674699,0,0,0,0,0,0,0,1
Jerome Dupont,9142,214,7,29,36,0.168224299,0,1,0,0,0,0,1,1
Alain Cote,8054,119,2,18,20,0.168067227,0,1,0,0,0,0,0,1
Rob Murphy,7590,125,9,12,21,0.168,0,1,0,0,0,0,0,1
Alexander Sulzer,3816,131,7,15,22,0.167938931,0,1,0,0,0,0,0,1
Marc Chorney,9426,210,8,27,35,0.166666667,0,1,0,0,0,0,0,1
Lukas Sedlak,2277,162,15,12,27,0.166666667,0,1,0,0,0,0,0,1
Jansen Harkins,1420,132,10,12,22,0.166666667,0,1,0,0,0,0,0,1
Riley Stillman,1287,108,3,15,18,0.166666667,0,1,0,0,0,0,0,1
Glenn Hicks,9464,108,6,12,18,0.166666667,0,1,0,0,0,0,0,1
Brett Sutter,3423,60,2,8,10,0.166666667,0,0,0,0,0,0,0,1
Alain Vigneault,9091,42,2,5,7,0.166666667,0,0,0,0,0,0,0,1
Casey Fitzgerald,1261,36,0,6,6,0.166666667,0,0,0,0,0,0,0,1
Brett Leason,656,36,3,3,6,0.166666667,0,0,0,0,0,0,0,1
Tyler Wotherspoon,2182,30,0,5,5,0.166666667,0,0,0,0,0,0,0,1
Dmitri Filimonov,6688,30,1,4,5,0.166666667,0,0,0,0,0,0,0,1
Eric Houde,5880,30,2,3,5,0.166666667,0,0,0,0,0,0,0,1
Joel Vermin,1919,24,0,4,4,0.166666667,0,0,0,0,0,0,0,1
Joel Prpic,6357,18,0,3,3,0.166666667,0,0,0,0,0,0,0,1
Benoit-Olivier Groulx,851,18,1,2,3,0.166666667,0,0,0,0,0,0,0,1
Tom Cavanagh,4409,18,1,2,3,0.166666667,0,0,0,0,0,0,0,1
Petr Svoboda,5041,18,1,2,3,0.166666667,0,0,0,0,0,0,0,1
Andrew MacWilliam,2866,12,0,2,2,0.166666667,0,0,0,0,0,0,0,1
Steve Nemeth,8204,12,2,0,2,0.166666667,0,0,0,0,0,0,0,1
Don Biggs,8628,12,2,0,2,0.166666667,0,0,0,0,0,0,0,1
Pat Micheletti,8884,12,2,0,2,0.166666667,0,0,0,0,0,0,0,1
Mattias Norlinder,663,6,0,1,1,0.166666667,0,0,0,0,0,0,0,1
Jonathan Davidsson,1138,6,0,1,1,0.166666667,0,0,0,0,0,0,0,1
Kevin Quick,3147,6,0,1,1,0.166666667,0,0,0,0,0,0,0,1
Chad Kolarik,3651,6,0,1,1,0.166666667,0,0,0,0,0,0,0,1
Brandon Nolan,3834,6,0,1,1,0.166666667,0,0,0,0,0,0,0,1
Alexei Kaigorodov,4032,6,0,1,1,0.166666667,0,0,0,0,0,0,0,1
Brandon Nolan,4316,6,0,1,1,0.166666667,0,0,0,0,0,0,0,1
Chris Bala,5062,6,0,1,1,0.166666667,0,0,0,0,0,0,0,1
Maxim Balmochnykh,5282,6,0,1,1,0.166666667,0,0,0,0,0,0,0,1
Steve Bancroft,7127,6,0,1,1,0.166666667,0,0,0,0,0,0,0,1
Jim Culhane,8455,6,0,1,1,0.166666667,0,0,0,0,0,0,0,1
Todd Flichel,8641,6,0,1,1,0.166666667,0,0,0,0,0,0,0,1
Mike Heidt,8734,6,0,1,1,0.166666667,0,0,0,0,0,0,0,1
Marty Dallman,9014,6,0,1,1,0.166666667,0,0,0,0,0,0,0,1
Jeff Teal,9206,6,0,1,1,0.166666667,0,0,0,0,0,0,0,1
Peter Sturgeon,10156,6,0,1,1,0.166666667,0,0,0,0,0,0,0,1
