Player Name,Number_Identifier,games_played,goals,assists,points,Points.Per.Game,Hall.Of.Famer,X100..Games..Player.,X500..Games..Player.,X1000..Games..Player.,X500..Points,X1000..Points,Top15Pick,Cluster
Tom Gorence,9680,303,58,53,111,0.366336634,0,1,0,0,0,0,0,4
Fernando Pisani,5645,462,87,82,169,0.365800866,0,1,0,0,0,0,0,4
Mike Van Ryn,5032,353,30,99,129,0.365439093,0,1,0,0,0,0,0,4
Rene Corbet,6665,362,58,74,132,0.364640884,0,1,0,0,0,0,0,4
Brett Connolly,2326,536,101,94,195,0.36380597,0,1,1,0,0,0,1,4
Jesper Fast,2464,550,75,125,200,0.363636364,0,1,1,0,0,0,0,4
Denis Grebeshkov,4009,234,17,68,85,0.363247863,0,1,0,0,0,0,0,4
Randy Rota,10770,212,38,39,77,0.363207547,0,1,0,0,0,0,0,4
Wes Jarvis,9627,237,31,55,86,0.362869198,0,1,0,0,0,0,0,4
Mark Lamb,8775,403,46,100,146,0.362282878,0,1,0,0,0,0,0,4
Glen Currie,9473,326,39,79,118,0.36196319,0,1,0,0,0,0,0,4
Brady Skjei,1967,448,37,125,162,0.361607143,0,1,0,0,0,0,0,4
Kerry Huffman,7813,401,37,108,145,0.36159601,0,1,0,0,0,0,0,4
Jori Lehtera,2757,307,34,77,111,0.361563518,0,1,0,0,0,0,0,4
Dennis Polonich,10451,390,59,82,141,0.361538462,0,1,0,0,0,0,0,4
Steve Bernier,3744,637,105,125,230,0.361067504,0,1,1,0,0,0,0,4
Normand Lacombe,8496,319,53,62,115,0.360501567,0,1,0,0,0,0,1,4
Paul Mulvey,9456,225,30,51,81,0.36,0,1,0,0,0,0,0,4
Josh Leivo,2209,214,38,39,77,0.359813084,0,1,0,0,0,0,0,4
Perry Berezan,8540,378,61,75,136,0.35978836,0,1,0,0,0,0,0,4
Matt Calvert,2811,566,95,108,203,0.358657244,0,1,1,0,0,0,0,4
Rik Wilson,9139,251,25,65,90,0.358565737,0,1,0,0,0,0,1,4
Bobby Sheehan,10873,310,48,63,111,0.358064516,0,1,0,0,0,0,0,4
Paul Baxter,9972,472,48,121,169,0.358050847,0,1,0,0,0,0,0,4
Colin Greening,3446,286,45,57,102,0.356643357,0,1,0,0,0,0,0,4
Jamie McGinn,3108,617,117,103,220,0.356564019,0,1,1,0,0,0,0,4
Ian White,4158,503,45,134,179,0.355864811,0,1,1,0,0,0,0,4
Sean Bergenheim,4013,506,96,84,180,0.355731225,0,1,1,0,0,0,0,4
Dave Moss,4440,501,78,100,178,0.355289421,0,1,1,0,0,0,0,4
Alex Chiasson,2546,631,114,110,224,0.354992076,0,1,1,0,0,0,0,4
Scott Laughton,1960,441,64,92,156,0.353741497,0,1,0,0,0,0,0,4
Mathieu Joseph,1484,232,41,41,82,0.353448276,0,1,0,0,0,0,0,4
Nevin Markwart,8507,309,41,68,109,0.352750809,0,1,0,0,0,0,0,4
Chris Clark,5967,607,103,111,214,0.352553542,0,1,1,0,0,0,0,4
Robert Nordmark,7621,236,13,70,83,0.351694915,0,1,0,0,0,0,0,4
Robert Nordmark,9111,236,13,70,83,0.351694915,0,1,0,0,0,0,0,4
Colin Miller,2077,387,29,107,136,0.351421189,0,1,0,0,0,0,0,4
Joel Armia,2144,396,68,71,139,0.351010101,0,1,0,0,0,0,0,4
Chuck Kobasew,4262,601,110,100,210,0.349417637,0,1,1,0,0,0,1,4
Antti Laaksonen,5420,483,81,87,168,0.347826087,0,1,0,0,0,0,0,4
Nathan Gerbe,3391,435,63,88,151,0.347126437,0,1,0,0,0,0,0,4
Nolan Patrick,988,222,32,45,77,0.346846847,0,1,0,0,0,0,1,4
Al Sims,10385,476,49,116,165,0.346638655,0,1,0,0,0,0,0,4
Bob Neely,10350,283,39,59,98,0.346289753,0,1,0,0,0,0,1,4
Travis Sanheim,1579,335,29,87,116,0.346268657,0,1,0,0,0,0,0,4
Leo Komarov,3233,491,63,107,170,0.346232179,0,1,0,0,0,0,0,4
Sheldon Kennedy,7409,310,49,58,107,0.34516129,0,1,0,0,0,0,0,4
Bryan Bickell,3506,395,66,70,136,0.344303797,0,1,0,0,0,0,0,4
Viktor Stalberg,3216,488,82,86,168,0.344262295,0,1,0,0,0,0,0,4
Robert Palmer,9887,320,9,101,110,0.34375,0,1,0,0,0,0,0,4
Brad Lauer,8057,323,44,67,111,0.343653251,0,1,0,0,0,0,0,4
Brent Peterson,9448,620,72,141,213,0.343548387,0,1,1,0,0,0,1,4
Warren Miller,10335,262,40,50,90,0.34351145,0,1,0,0,0,0,0,4
Gustav Forsling,1674,236,23,58,81,0.343220339,0,1,0,0,0,0,0,4
John Wensink,10437,403,70,68,138,0.342431762,0,1,0,0,0,0,0,4
Jerry Butler,10683,641,99,120,219,0.341653666,0,1,1,0,0,0,0,4
Bates Battaglia,6018,580,80,118,198,0.34137931,0,1,1,0,0,0,0,4
Blair Stewart,10413,229,34,44,78,0.340611354,0,1,0,0,0,0,0,4
Jack Lynch,10520,382,24,106,130,0.340314136,0,1,0,0,0,0,0,4
Alyn McCauley,5759,488,69,97,166,0.340163934,0,1,0,0,0,0,0,4
Todd Warriner,6405,453,65,89,154,0.33995585,0,1,0,0,0,0,1,4
Mike Santorelli,3635,406,64,74,138,0.339901478,0,1,0,0,0,0,0,4
John Slaney,6885,268,22,69,91,0.339552239,0,1,0,0,0,0,1,4
Claude Loiselle,8963,616,92,117,209,0.339285714,0,1,1,0,0,0,0,4
Eric Fehr,3746,652,113,108,221,0.338957055,0,1,1,0,0,0,0,4
Lorne Henning,10513,543,73,111,184,0.338858195,0,1,1,0,0,0,0,4
Andy Hilbert,4540,307,42,62,104,0.338762215,0,1,0,0,0,0,0,4
Randy Boyd,9176,257,20,67,87,0.338521401,0,1,0,0,0,0,0,4
Nathan Dempsey,6626,260,21,67,88,0.338461538,0,1,0,0,0,0,0,4
Jack O'Callahan,9730,389,27,104,131,0.336760925,0,1,0,0,0,0,0,4
Adrien Plavsic,7367,214,16,56,72,0.336448598,0,1,0,0,0,0,0,4
Devin Shore,1998,375,49,77,126,0.336,0,1,0,0,0,0,0,4
Scott Pearson,7345,292,56,42,98,0.335616438,0,1,0,0,0,0,1,4
Jamie Lundmark,4774,295,40,59,99,0.33559322,0,1,0,0,0,0,1,4
Torrie Robertson,9180,442,49,99,148,0.334841629,0,1,0,0,0,0,0,4
Sandy Moger,7269,236,41,38,79,0.334745763,0,1,0,0,0,0,0,4
Carlo Colaiacovo,4265,470,34,123,157,0.334042553,0,1,0,0,0,0,0,4
Radek Faksa,1954,483,71,90,161,0.333333333,0,1,0,0,0,0,1,4
Warren Foegele,1623,282,47,47,94,0.333333333,0,1,0,0,0,0,0,4
Ric Jackman,5475,231,19,58,77,0.333333333,0,1,0,0,0,0,1,4
Lubomir Sekeras,4713,213,18,53,71,0.333333333,0,1,0,0,0,0,0,4
Dean Hopkins,9349,223,23,51,74,0.331838565,0,1,0,0,0,0,0,4
Chris Campoli,3674,440,35,111,146,0.331818182,0,1,0,0,0,0,0,4
Steve Durbano,10645,220,13,60,73,0.331818182,0,1,0,0,0,0,1,4
Matt Beleskey,3175,477,76,82,158,0.331236897,0,1,0,0,0,0,0,4
Michael Matheson,1963,417,49,89,138,0.330935252,0,1,0,0,0,0,0,4
Mats Lindgren,6165,387,54,74,128,0.330749354,0,1,0,0,0,0,1,4
Ryan Graves,1851,224,20,54,74,0.330357143,0,1,0,0,0,0,0,4
Matt D'Agostini,3433,324,52,55,107,0.330246914,0,1,0,0,0,0,0,4
Lauri Korpikoski,3487,609,86,115,201,0.330049261,0,1,1,0,0,0,0,4
Oskar Sundqvist,2013,288,40,55,95,0.329861111,0,1,0,0,0,0,0,4
Zack Kassian,2522,610,90,111,201,0.329508197,0,1,1,0,0,0,1,4
Zachary Sanford,1808,289,47,48,95,0.328719723,0,1,0,0,0,0,0,4
Jeff Shantz,6436,642,72,139,211,0.328660436,0,1,1,0,0,0,0,4
Paul Ranger,4151,323,24,82,106,0.328173375,0,1,0,0,0,0,0,4
Steve Ludzik,9155,424,46,93,139,0.327830189,0,1,0,0,0,0,0,4
T.J. Galiardi,2937,321,44,61,105,0.327102804,0,1,0,0,0,0,0,4
Jeff Jackson,8514,263,38,48,86,0.326996198,0,1,0,0,0,0,0,4
Mike Hudson,7927,416,49,87,136,0.326923077,0,1,0,0,0,0,0,4
James Black,7192,352,58,57,115,0.326704545,0,1,0,0,0,0,0,4
Jimmy Hayes,2753,334,54,55,109,0.326347305,0,1,0,0,0,0,0,4
Brett Pesce,1812,475,31,124,155,0.326315789,0,1,0,0,0,0,0,4
Trevor Letowski,5625,616,84,117,201,0.326298701,0,1,1,0,0,0,0,4
Derrick Smith,8530,537,82,92,174,0.324022346,0,1,1,0,0,0,0,4
John Mitchell,3874,548,70,107,177,0.322992701,0,1,1,0,0,0,0,4
Nicholas Paul,1843,248,34,46,80,0.322580645,0,1,0,0,0,0,0,4
Marcus Nilson,5490,521,67,101,168,0.322456814,0,1,1,0,0,0,0,4
Adam Gaudette,1511,218,27,43,70,0.321100917,0,1,0,0,0,0,0,4
Yannick Tremblay,5815,390,38,87,125,0.320512821,0,1,0,0,0,0,0,4
Ivan Novoseltsev,5330,234,31,44,75,0.320512821,0,1,0,0,0,0,0,4
Esa Lindell,2009,440,36,105,141,0.320454545,0,1,0,0,0,0,0,4
Jimmy Vesey,2002,422,72,63,135,0.319905213,0,1,0,0,0,0,0,4
Peter Holland,2524,266,36,49,85,0.319548872,0,1,0,0,0,0,1,4
Matthew Grzelcyk,2016,307,19,79,98,0.319218241,0,1,0,0,0,0,0,4
Tommy Wingels,2857,448,62,81,143,0.319196429,0,1,0,0,0,0,0,4
Tyson Jost,1192,342,47,62,109,0.31871345,0,1,0,0,0,0,1,4
Lawson Crouse,1386,346,56,54,110,0.317919075,0,1,0,0,0,0,1,4
Gilbert Brule,3269,299,43,52,95,0.317725753,0,1,0,0,0,0,1,4
Niko Kapanen,5165,397,36,90,126,0.317380353,0,1,0,0,0,0,0,4
Landon Wilson,6169,375,53,66,119,0.317333333,0,1,0,0,0,0,0,4
Ron Delorme,9979,524,83,83,166,0.316793893,0,1,1,0,0,0,0,4
Jordan Weal,2386,218,32,37,69,0.316513761,0,1,0,0,0,0,0,4
Jamie McBain,3134,348,30,80,110,0.316091954,0,1,0,0,0,0,0,4
Shawn Matthias,3118,551,90,84,174,0.315789474,0,1,1,0,0,0,0,4
Troy Loney,8758,624,87,110,197,0.315705128,0,1,1,0,0,0,0,4
Jake Virtanen,1568,317,55,45,100,0.315457413,0,1,0,0,0,0,1,4
Alexander Karpovtsev,7021,596,34,154,188,0.315436242,0,1,1,0,0,0,0,4
Jim Korn,9711,597,66,122,188,0.314907873,0,1,1,0,0,0,0,4
Jamie Heward,7123,394,38,86,124,0.314720812,0,1,0,0,0,0,0,4
Yvon Corriveau,8046,280,48,40,88,0.314285714,0,1,0,0,0,0,0,4
Paul Broten,8328,322,46,55,101,0.313664596,0,1,0,0,0,0,0,4
Oscar Lindberg,2374,252,39,40,79,0.313492063,0,1,0,0,0,0,0,4
Brock McGinn,1984,409,63,65,128,0.312958435,0,1,0,0,0,0,0,4
Vladimir Sobotka,3361,548,53,118,171,0.312043796,0,1,1,0,0,0,0,4
Adam Lowry,2191,539,80,88,168,0.311688312,0,1,1,0,0,0,0,4
Nick Cousins,2192,444,55,83,138,0.310810811,0,1,0,0,0,0,0,4
Jim Wiemer,9207,325,29,72,101,0.310769231,0,1,0,0,0,0,0,4
Craig Johnson,6906,557,75,98,173,0.31059246,0,1,1,0,0,0,0,4
John Paul Kelly,9367,400,54,70,124,0.31,0,1,0,0,0,0,0,4
Ron Lalonde,10550,397,45,78,123,0.309823678,0,1,0,0,0,0,0,4
Cam Barker,3474,310,21,75,96,0.309677419,0,1,0,0,0,0,1,4
Don Nachbaur,9374,223,23,46,69,0.30941704,0,1,0,0,0,0,0,4
Brendan Perlini,1574,262,50,31,81,0.309160305,0,1,0,0,0,0,1,4
Mike Gillis,9441,246,33,43,76,0.308943089,0,1,0,0,0,0,1,4
Deron Quint,5921,463,46,97,143,0.308855292,0,1,0,0,0,0,0,4
Zack Smith,2770,662,98,106,204,0.3081571,0,1,1,0,0,0,0,4
Anders Eriksson,6172,572,22,154,176,0.307692308,0,1,1,0,0,0,0,4
Matthew Nieto,2173,570,73,102,175,0.307017544,0,1,1,0,0,0,0,4
Brett Howden,1209,225,25,44,69,0.306666667,0,1,0,0,0,0,0,4
Kevin McClelland,9195,588,68,112,180,0.306122449,0,1,1,0,0,0,0,4
Ric Nattress,9154,536,29,135,164,0.305970149,0,1,1,0,0,0,0,4
Riley Sheahan,2340,635,74,120,194,0.305511811,0,1,1,0,0,0,0,4
Branko Radivojevic,4846,393,52,68,120,0.305343511,0,1,0,0,0,0,0,4
Mikhail Grigorenko,1953,249,26,50,76,0.305220884,0,1,0,0,0,0,1,4
Lou Franceschetti,9504,459,59,81,140,0.305010893,0,1,0,0,0,0,0,4
Ville Nieminen,5314,385,48,69,117,0.303896104,0,1,0,0,0,0,0,4
Jimmy Watson,10535,613,38,148,186,0.303425775,0,1,1,0,0,0,0,4
Tobias Rieder,2236,478,64,81,145,0.30334728,0,1,0,0,0,0,0,4
Richard Smehlik,6967,644,49,146,195,0.302795031,0,1,1,0,0,0,0,4
Casey Cizikas,2594,664,91,110,201,0.302710843,0,1,1,0,0,0,0,4
Markus Granlund,2171,335,58,43,101,0.301492537,0,1,0,0,0,0,0,4
Tomas Kopecky,4541,578,68,106,174,0.301038062,0,1,1,0,0,0,0,4
Dominik Simon,1501,256,22,55,77,0.30078125,0,1,0,0,0,0,0,4
Dmitri Kalinin,5024,539,36,126,162,0.300556586,0,1,1,0,0,0,0,4
Doug Hicks,10126,561,37,131,168,0.299465241,0,1,1,0,0,0,1,4
Ryan Jones,3572,334,54,46,100,0.299401198,0,1,0,0,0,0,0,4
Derek Grant,2805,381,52,62,114,0.299212598,0,1,0,0,0,0,0,4
Juha Ylonen,6724,341,26,76,102,0.299120235,0,1,0,0,0,0,0,4
Dwight King,2987,365,53,56,109,0.298630137,0,1,0,0,0,0,0,4
Janne Laukkanen,6783,407,22,99,121,0.297297297,0,1,0,0,0,0,0,4
Anders Hakansson,9928,330,52,46,98,0.296969697,0,1,0,0,0,0,0,4
Dan Fritsche,3774,256,34,42,76,0.296875,0,1,0,0,0,0,0,4
Colton Sissons,1987,455,61,74,135,0.296703297,0,1,0,0,0,0,0,4
Jon Sim,5535,469,75,64,139,0.296375267,0,1,0,0,0,0,0,4
Ryan Murray,1943,432,15,113,128,0.296296296,0,1,0,0,0,0,1,4
Chris Joseph,7572,510,39,112,151,0.296078431,0,1,1,0,0,0,1,4
Marcel Goc,4268,636,75,113,188,0.295597484,0,1,1,0,0,0,0,4
Daniel Paille,4011,582,85,87,172,0.295532646,0,1,1,0,0,0,0,4
Dave Farrish,9831,430,17,110,127,0.295348837,0,1,0,0,0,0,0,4
Turner Stevenson,6887,644,75,115,190,0.295031056,0,1,1,0,0,0,1,4
Mike Reilly,2220,329,12,85,97,0.294832827,0,1,0,0,0,0,0,4
Ben Clymer,5267,438,52,77,129,0.294520548,0,1,0,0,0,0,0,4
Denis Pederson,6163,435,57,71,128,0.294252874,0,1,0,0,0,0,1,4
Mark Jankowski,1961,272,42,38,80,0.294117647,0,1,0,0,0,0,0,4
Chris Wideman,2601,245,20,52,72,0.293877551,0,1,0,0,0,0,0,4
Nikita Nikitin,3596,259,17,59,76,0.293436293,0,1,0,0,0,0,0,4
Alexander Khavanov,4969,348,27,75,102,0.293103448,0,1,0,0,0,0,0,4
Josh Archibald,2289,243,39,32,71,0.29218107,0,1,0,0,0,0,0,4
Ralph Klassen,9932,497,52,93,145,0.291750503,0,1,0,0,0,0,1,4
Mark Kumpel,9229,288,38,46,84,0.291666667,0,1,0,0,0,0,0,4
Colton Sceviour,2990,535,66,90,156,0.291588785,0,1,1,0,0,0,0,4
Matt Pettinger,4546,422,65,58,123,0.291469194,0,1,0,0,0,0,0,4
Eric Lacroix,7000,472,67,70,137,0.290254237,0,1,0,0,0,0,0,4
Alexander Burmistrov,2328,348,37,64,101,0.290229885,0,1,0,0,0,0,1,4
Keith Ballard,4002,604,38,137,175,0.289735099,0,1,1,0,0,0,1,4
Serge Aubin,6044,374,44,64,108,0.288770053,0,1,0,0,0,0,0,4
Bryan Maxwell,9933,330,18,77,95,0.287878788,0,1,0,0,0,0,1,4
Mikko Eloranta,4983,264,32,44,76,0.287878788,0,1,0,0,0,0,0,4
Garry Lariviere,10200,219,6,57,63,0.287671233,0,1,0,0,0,0,0,4
Tom Pederson,7308,240,20,49,69,0.2875,0,1,0,0,0,0,0,4
Dustin Boyd,3559,220,32,31,63,0.286363636,0,1,0,0,0,0,0,4
Zemgus Girgensons,1955,545,71,85,156,0.286238532,0,1,1,0,0,0,1,4
Brian Willsie,5603,381,52,57,109,0.286089239,0,1,0,0,0,0,0,4
Bruce Affleck,10141,280,14,66,80,0.285714286,0,1,0,0,0,0,0,4
Boyd Devereaux,5476,627,67,112,179,0.285486443,0,1,1,0,0,0,1,4
Nick Spaling,2940,437,52,72,124,0.28375286,0,1,0,0,0,0,0,4
Marcus Sorensen,2419,226,31,33,64,0.283185841,0,1,0,0,0,0,0,4
Ville Siren,8509,290,14,68,82,0.282758621,0,1,0,0,0,0,0,4
Sean Kuraly,2253,347,38,60,98,0.282420749,0,1,0,0,0,0,0,4
Bruce Gardiner,6759,312,34,54,88,0.282051282,0,1,0,0,0,0,0,4
Dan Frawley,9315,273,37,40,77,0.282051282,0,1,0,0,0,0,0,4
Gary Nylund,8710,608,32,139,171,0.28125,0,1,1,0,0,0,1,4
Riley Nash,2907,627,63,113,176,0.280701754,0,1,1,0,0,0,0,4
Marcus Ragnarsson,6495,632,37,140,177,0.280063291,0,1,1,0,0,0,0,4
Darren Van Impe,6303,411,25,90,115,0.279805353,0,1,0,0,0,0,0,4
Marty Murray,6240,261,31,42,73,0.279693487,0,1,0,0,0,0,0,4
Brad Smith,9491,222,28,34,62,0.279279279,0,1,0,0,0,0,0,4
Jim Nill,9520,524,58,87,145,0.276717557,0,1,1,0,0,0,0,4
Patrick Wiercioch,2736,268,16,58,74,0.276119403,0,1,0,0,0,0,0,4
Peter Regin,3552,243,23,44,67,0.275720165,0,1,0,0,0,0,0,4
Alexei Gusarov,7532,607,39,128,167,0.275123558,0,1,1,0,0,0,0,4
Nic Dowd,2686,371,45,57,102,0.274932615,0,1,0,0,0,0,0,4
Andrew MacDonald,3215,586,28,133,161,0.274744027,0,1,1,0,0,0,0,4
Jordan Martinook,1995,477,53,78,131,0.274633124,0,1,0,0,0,0,0,4
Jocelyn Lemieux,7803,598,80,84,164,0.274247492,0,1,1,0,0,0,1,4
Rico Fata,5014,230,27,36,63,0.273913043,0,1,0,0,0,0,1,4
Tyler Pitlick,2349,325,48,41,89,0.273846154,0,1,0,0,0,0,0,4
Danny Markov,5885,538,29,118,147,0.273234201,0,1,1,0,0,0,0,4
Cody Ceci,1956,627,42,129,171,0.272727273,0,1,1,0,0,0,1,4
Alexandre Picard,3809,253,19,50,69,0.272727273,0,1,0,0,0,0,0,4
Peter White,7190,220,23,37,60,0.272727273,0,1,0,0,0,0,0,4
Perry Anderson,9236,400,50,59,109,0.2725,0,1,0,0,0,0,0,4
Alain Daigle,10154,389,56,50,106,0.272493573,0,1,0,0,0,0,0,4
Niclas Havelid,4838,628,34,137,171,0.272292994,0,1,1,0,0,0,0,4
Yvon Labre,10879,371,14,87,101,0.272237197,0,1,0,0,0,0,0,4
Bill Stewart,9707,261,7,64,71,0.272030651,0,1,0,0,0,0,0,4
David Savard,2596,673,44,139,183,0.27191679,0,1,1,0,0,0,0,4
Rick Ley,10972,309,12,72,84,0.27184466,0,1,0,0,0,0,0,4
Drake Berehowsky,6886,549,37,112,149,0.27140255,0,1,1,0,0,0,1,4
Anthony Stewart,3753,262,27,44,71,0.270992366,0,1,0,0,0,0,0,4
Johan Larsson,2373,488,53,79,132,0.270491803,0,1,0,0,0,0,0,4
Adam Pelech,2001,381,19,84,103,0.270341207,0,1,0,0,0,0,0,4
Kyle Quincey,3853,586,36,122,158,0.269624573,0,1,1,0,0,0,0,4
Ronald Petrovicky,5675,342,41,51,92,0.269005848,0,1,0,0,0,0,0,4
Marcus Pettersson,1597,294,9,70,79,0.268707483,0,1,0,0,0,0,0,4
Matt Halischuk,2994,280,33,42,75,0.267857143,0,1,0,0,0,0,0,4
Pat Conacher,9389,521,63,76,139,0.266794626,0,1,1,0,0,0,0,4
Erik Condra,3262,372,40,59,99,0.266129032,0,1,0,0,0,0,0,4
David Maley,8740,466,43,81,124,0.266094421,0,1,0,0,0,0,0,4
Dave Semenko,9671,575,65,88,153,0.266086957,0,1,1,0,0,0,0,4
Michael Stone,2761,504,35,99,134,0.265873016,0,1,1,0,0,0,0,4
Greg Joly,10121,365,21,76,97,0.265753425,0,1,0,0,0,0,1,4
Magnus Paajarvi,2519,467,62,62,124,0.265524625,0,1,0,0,0,0,1,4
Ken Sutton,7196,388,23,80,103,0.265463918,0,1,0,0,0,0,0,4
Normand Rochefort,9151,598,39,119,158,0.264214047,0,1,1,0,0,0,0,4
Christian Fischer,1406,318,43,41,84,0.264150943,0,1,0,0,0,0,0,4
Terry Murray,10820,303,4,76,80,0.264026403,0,1,0,0,0,0,0,4
Dale Hoganson,10858,343,13,77,90,0.262390671,0,1,0,0,0,0,0,4
Christian Backman,5030,302,23,56,79,0.261589404,0,1,0,0,0,0,0,4
Jason Dickinson,1780,283,30,44,74,0.261484099,0,1,0,0,0,0,0,4
Erik Cernak,1416,226,16,43,59,0.261061947,0,1,0,0,0,0,0,4
Troy Mallette,7360,456,51,68,119,0.260964912,0,1,0,0,0,0,0,4
Billy Carroll,9356,322,30,54,84,0.260869565,0,1,0,0,0,0,0,4
Brendan Lemieux,1593,230,31,29,60,0.260869565,0,1,0,0,0,0,0,4
Jeff Tambellini,3755,242,27,36,63,0.260330579,0,1,0,0,0,0,0,4
Herb Raglan,8060,343,33,56,89,0.259475219,0,1,0,0,0,0,0,4
Mike Crombeen,9651,475,55,68,123,0.258947368,0,1,0,0,0,0,1,4
Kamil Kreps,3766,232,18,42,60,0.25862069,0,1,0,0,0,0,0,4
Mike Pelyk,11005,441,26,88,114,0.258503401,0,1,0,0,0,0,0,4
Michal Sykora,6515,267,15,54,69,0.258426966,0,1,0,0,0,0,0,4
Markus Nutivaara,1545,275,17,54,71,0.258181818,0,1,0,0,0,0,0,4
Marcel Hossa,4519,237,31,30,61,0.257383966,0,1,0,0,0,0,0,4
Thomas Hickey,2890,456,22,95,117,0.256578947,0,1,0,0,0,0,1,4
Frantisek Kucera,7867,465,24,95,119,0.255913978,0,1,0,0,0,0,0,4
Devante Smith-Pelly,2360,395,44,57,101,0.255696203,0,1,0,0,0,0,0,4
Daniel Tjarnqvist,5767,352,18,72,90,0.255681818,0,1,0,0,0,0,0,4
Darryl Shannon,7829,544,28,111,139,0.255514706,0,1,1,0,0,0,0,4
Olli Maatta,1962,534,30,106,136,0.254681648,0,1,1,0,0,0,0,4
Lyndon Byers,8746,279,28,43,71,0.254480287,0,1,0,0,0,0,0,4
Artem Chubarov,5037,228,25,33,58,0.254385965,0,1,0,0,0,0,0,4
David Tanabe,4781,449,30,84,114,0.25389755,0,1,0,0,0,0,0,4
Michael Amadio,1644,229,27,31,58,0.253275109,0,1,0,0,0,0,0,4
Austin Watson,2337,407,49,54,103,0.253071253,0,1,0,0,0,0,0,4
Aaron Gavey,6471,360,41,50,91,0.252777778,0,1,0,0,0,0,0,4
Josh Manson,2279,475,28,92,120,0.252631579,0,1,0,0,0,0,0,4
Ron Stern,7860,638,75,86,161,0.252351097,0,1,1,0,0,0,0,4
Kevyn Adams,6175,540,59,77,136,0.251851852,0,1,1,0,0,0,0,4
Randy Gilhen,8811,457,55,60,115,0.251641138,0,1,0,0,0,0,0,4
Scott Mayfield,2162,346,19,68,87,0.251445087,0,1,0,0,0,0,0,4
Brad Werenka,7605,320,19,61,80,0.25,0,1,0,0,0,0,0,4
Gabriel Bourque,2630,413,40,63,103,0.249394673,0,1,0,0,0,0,0,4
Tom Kostopoulos,4944,630,61,96,157,0.249206349,0,1,1,0,0,0,0,4
Darby Hendrickson,6944,518,65,64,129,0.249034749,0,1,1,0,0,0,0,4
Derek Dorsett,3242,515,51,76,127,0.246601942,0,1,1,0,0,0,0,4
Ian Cole,2904,670,29,136,165,0.246268657,0,1,1,0,0,0,0,4
Larry Carriere,10521,366,16,74,90,0.245901639,0,1,0,0,0,0,0,4
Brian Dumoulin,2558,464,18,96,114,0.245689655,0,1,0,0,0,0,0,4
Kevin Klein,3765,627,38,116,154,0.245614035,0,1,1,0,0,0,0,4
Gregg Boddy,10868,273,23,44,67,0.245421245,0,1,0,0,0,0,0,4
Dave Shand,9815,421,19,84,103,0.244655582,0,1,0,0,0,0,1,4
Marc Chouinard,5716,320,37,41,78,0.24375,0,1,0,0,0,0,0,4
Dale Weise,2798,513,55,70,125,0.243664717,0,1,1,0,0,0,0,4
Shawn Anderson,7798,255,11,51,62,0.243137255,0,1,0,0,0,0,1,4
Marek Malik,6218,691,33,135,168,0.243125904,0,1,1,0,0,0,0,4
Tyler Wright,6653,613,79,70,149,0.243066884,0,1,1,0,0,0,1,4
Andrei Zyuzin,5472,496,38,82,120,0.241935484,0,1,0,0,0,0,1,4
Adam Erne,1784,294,32,39,71,0.241496599,0,1,0,0,0,0,0,4
Ben Chiarot,2619,489,31,87,118,0.241308793,0,1,0,0,0,0,0,4
Brian Glynn,7830,431,25,79,104,0.241299304,0,1,0,0,0,0,0,4
Rostislav Klesla,4508,659,48,111,159,0.241274659,0,1,1,0,0,0,1,4
Jason Ward,5253,336,36,45,81,0.241071429,0,1,0,0,0,0,1,4
Radko Gudas,2382,610,31,116,147,0.240983607,0,1,1,0,0,0,0,4
Nick Boynton,4786,605,34,110,144,0.238016529,0,1,1,0,0,0,0,4
Nick Boynton,5251,605,34,110,144,0.238016529,0,1,1,0,0,0,1,4
Ben Hutton,2073,437,19,85,104,0.23798627,0,1,0,0,0,0,0,4
Dmitry Afanasenkov,5074,227,27,27,54,0.237885463,0,1,0,0,0,0,0,4
Bob Gassoff,10386,245,11,47,58,0.236734694,0,1,0,0,0,0,0,4
Brandon Prust,3535,486,40,75,115,0.236625514,0,1,0,0,0,0,0,4
Marcus Kruger,2643,520,38,85,123,0.236538462,0,1,1,0,0,0,0,4
Adam Larsson,2132,685,33,129,162,0.23649635,0,1,1,0,0,0,1,4
Jim Slater,4019,584,67,71,138,0.23630137,0,1,1,0,0,0,0,4
Rick Zombo,9073,652,24,130,154,0.236196319,0,1,1,0,0,0,0,4
Basil McRae,9211,576,53,83,136,0.236111111,0,1,1,0,0,0,0,4
Ricard Persson,7589,229,10,44,54,0.23580786,0,1,0,0,0,0,0,4
Erik Rasmussen,5477,545,52,76,128,0.234862385,0,1,1,0,0,0,1,4
Timo Blomqvist,9213,243,4,53,57,0.234567901,0,1,0,0,0,0,0,4
Russ Anderson,9956,519,22,99,121,0.233140655,0,1,1,0,0,0,0,4
Daniel Carcillo,3799,429,48,52,100,0.233100233,0,1,0,0,0,0,0,4
Jeff Toms,6594,236,22,33,55,0.233050847,0,1,0,0,0,0,0,4
Patrick Traverse,6449,279,14,51,65,0.23297491,0,1,0,0,0,0,0,4
Kevin Porter,3580,249,29,29,58,0.232931727,0,1,0,0,0,0,0,4
Tom Kuhnhackl,2422,232,18,36,54,0.232758621,0,1,0,0,0,0,0,4
William Carrier,1805,318,36,38,74,0.232704403,0,1,0,0,0,0,0,4
Randy Hillier,9224,543,16,110,126,0.232044199,0,1,1,0,0,0,0,4
